release_date,sentiment_analysis,item_name
2013,2,Game Dev Tycoon
2013,0,Outlast
2013,0,Outlast
2013,0,Outlast
2013,2,Outlast
2013,1,Outlast
2013,0,Outlast
2013,1,Outlast
2013,0,Outlast
2013,0,Outlast
2013,0,Outlast
2013,2,Outlast
2013,2,Outlast
2013,2,Outlast
2013,1,Outlast
2013,2,Outlast
2013,1,Outlast
2013,0,Outlast
2013,2,Outlast
2013,2,Outlast
2013,2,Outlast
2013,1,Outlast
2013,2,Outlast
2013,2,Outlast
2013,0,Outlast
2013,2,Outlast
2013,0,Outlast
2013,1,Outlast
2013,1,Outlast
2013,1,Outlast
2013,2,Outlast
2013,1,Outlast
2013,0,Outlast
2013,1,Outlast
2013,2,Outlast
2013,1,Outlast
2013,2,Outlast
2013,1,Outlast
2013,2,Outlast
2013,0,Portal 2 Sixense Perceptual Pack
2013,1,Scribblenauts Unmasked
2013,2,Scribblenauts Unmasked
2013,2,Scribblenauts Unmasked
2013,2,Farming Simulator 2013
2013,2,Farming Simulator 2013
2013,2,Farming Simulator 2013
2013,2,Farming Simulator 2013
2013,1,Farming Simulator 2013
2013,2,Farming Simulator 2013
2013,1,Farming Simulator 2013
2013,2,Farming Simulator 2013
2013,2,SNOW
2013,2,SNOW
2013,2,SNOW
2013,0,SNOW
2013,0,SNOW
2013,2,SNOW
2013,1,SNOW
2013,2,SNOW
2013,2,SNOW
2013,2,SNOW
2013,2,SNOW
2013,0,SNOW
2013,2,SNOW
2013,2,The Stanley Parable
2013,0,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,0,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,0,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,1,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,1,The Stanley Parable
2013,2,The Stanley Parable
2013,1,The Stanley Parable
2013,0,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,1,The Stanley Parable
2013,0,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,1,The Stanley Parable
2013,0,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,1,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Stanley Parable
2013,0,The Stanley Parable
2013,2,The Stanley Parable
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,0,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,0,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,1,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,1,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,2,The Wolf Among Us
2013,1,The Wolf Among Us
2013,2,The Wolf Among Us
2013,0,Contagion
2013,2,Contagion
2013,2,Contagion
2013,2,Contagion
2013,2,Contagion
2013,2,Contagion
2013,2,Contagion
2013,1,Contagion
2013,2,Contagion
2013,2,Contagion
2013,0,Contagion
2013,2,Contagion
2013,0,Contagion
2013,1,Contagion
2013,1,Slender: The Arrival
2013,0,Project Zomboid
2013,2,Project Zomboid
2013,2,Project Zomboid
2013,1,Project Zomboid
2013,2,Project Zomboid
2013,0,Project Zomboid
2013,2,Project Zomboid
2013,2,Project Zomboid
2013,0,Project Zomboid
2013,1,Project Zomboid
2013,0,Project Zomboid
2013,2,Project Zomboid
2013,2,Project Zomboid
2013,0,Project Zomboid
2013,2,Project Zomboid
2013,2,Project Zomboid
2013,2,Project Zomboid
2013,0,Project Zomboid
2013,2,Project Zomboid
2013,1,Neverwinter
2013,2,Neverwinter
2013,1,Neverwinter
2013,0,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,1,Neverwinter
2013,1,Neverwinter
2013,0,Neverwinter
2013,1,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,2,Neverwinter
2013,1,Neverwinter
2013,2,Neverwinter
2013,1,Neverwinter
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,1,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,1,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,1,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,1,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,0,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,0,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Insurgency
2014,2,Hero Siege
2014,0,Hero Siege
2014,2,Hero Siege
2014,2,Hero Siege
2014,0,Hero Siege
2014,2,Hero Siege
2014,1,Hero Siege
2014,2,Hero Siege
2014,2,Hero Siege
2014,0,Hero Siege
2014,1,Hero Siege
2014,1,Hero Siege
2014,2,Serena
2014,0,Serena
2014,1,Octodad: Dadliest Catch
2014,1,Octodad: Dadliest Catch
2014,2,Octodad: Dadliest Catch
2014,2,Octodad: Dadliest Catch
2014,0,Octodad: Dadliest Catch
2014,2,Octodad: Dadliest Catch
2014,2,Octodad: Dadliest Catch
2014,2,Octodad: Dadliest Catch
2014,1,Octodad: Dadliest Catch
2014,2,Octodad: Dadliest Catch
2014,2,Octodad: Dadliest Catch
2014,2,Octodad: Dadliest Catch
2013,1,The Plan
2013,2,The Plan
2013,0,The Plan
2013,0,The Plan
2013,0,The Plan
2013,2,The Plan
2013,1,The Plan
2013,2,The Plan
2013,0,The Plan
2013,0,The Plan
2013,1,The Plan
2013,0,The Plan
2013,2,The Plan
2013,1,The Plan
2013,0,The Plan
2013,2,The Plan
2013,0,The Plan
2013,1,The Plan
2013,2,The Plan
2013,1,The Plan
2013,0,The Plan
2013,1,The Plan
2013,2,The Plan
2013,1,The Plan
2013,2,The Plan
2014,2,Banished
2014,2,Banished
2014,2,Banished
2014,1,Banished
2014,2,Banished
2014,1,Banished
2014,2,Banished
2014,2,Banished
2014,2,Banished
2014,0,Banished
2014,2,Banished
2014,2,Banished
2014,0,Banished
2014,2,Banished
2014,2,Banished
2014,2,Banished
2014,0,Banished
2014,2,Banished
2014,2,Banished
2014,2,Banished
2014,2,Banished
2014,2,Banished
2014,2,Banished
2014,1,Banished
2014,0,Banished
2014,2,Heroine's Quest: The Herald of Ragnarok
2014,2,Villagers and Heroes
2014,2,Villagers and Heroes
2014,2,Villagers and Heroes
2014,1,Villagers and Heroes
2012,2,You Have to Win the Game
2012,0,You Have to Win the Game
2014,1,Fistful of Frags
2014,1,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,0,Fistful of Frags
2014,1,Fistful of Frags
2014,1,Fistful of Frags
2014,1,Fistful of Frags
2014,1,Fistful of Frags
2014,1,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,0,Fistful of Frags
2014,0,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,1,Fistful of Frags
2014,1,Fistful of Frags
2014,0,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,0,Fistful of Frags
2014,0,Fistful of Frags
2014,1,Fistful of Frags
2014,2,Fistful of Frags
2014,1,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,1,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,1,Fistful of Frags
2014,1,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,1,Fistful of Frags
2014,1,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,2,Fistful of Frags
2014,0,Fistful of Frags
2014,2,Fistful of Frags
2014,1,Fistful of Frags
2014,2,Fistful of Frags
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,0,BattleBlock Theater
2014,0,BattleBlock Theater
2014,0,BattleBlock Theater
2014,0,BattleBlock Theater
2014,1,BattleBlock Theater
2014,1,BattleBlock Theater
2014,0,BattleBlock Theater
2014,0,BattleBlock Theater
2014,1,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,0,BattleBlock Theater
2014,1,BattleBlock Theater
2014,0,BattleBlock Theater
2014,0,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2014,0,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2014,0,BattleBlock Theater
2014,0,BattleBlock Theater
2014,2,BattleBlock Theater
2014,0,BattleBlock Theater
2014,2,BattleBlock Theater
2014,0,BattleBlock Theater
2014,1,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,0,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2014,0,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2014,1,BattleBlock Theater
2014,2,BattleBlock Theater
2014,1,BattleBlock Theater
2006,1,Toribash
2006,0,Toribash
2006,2,Toribash
2006,0,Toribash
2006,0,Toribash
2006,2,Toribash
2006,0,Toribash
2006,2,Toribash
2006,2,Toribash
2006,2,Toribash
2006,2,Toribash
2006,2,Toribash
2006,0,Toribash
2006,2,Toribash
2006,2,Toribash
2006,1,Toribash
2006,1,Toribash
2006,2,Toribash
2006,2,Toribash
2006,1,Toribash
2006,2,Toribash
2006,2,Toribash
2006,2,Toribash
2006,0,Toribash
2006,2,Toribash
2006,2,Toribash
2006,1,Toribash
2006,2,Toribash
2006,1,Toribash
2006,2,Toribash
2014,2,The Forest
2014,1,The Forest
2014,0,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,The Forest
2014,2,The Forest
2014,0,The Forest
2014,0,The Forest
2014,1,The Forest
2014,2,The Forest
2014,0,The Forest
2014,1,The Forest
2014,2,The Forest
2014,2,The Forest
2014,1,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,The Forest
2014,2,The Forest
2014,0,The Forest
2014,0,The Forest
2014,2,The Forest
2014,1,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,1,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,The Forest
2014,1,The Forest
2014,0,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,The Forest
2014,0,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,1,The Forest
2014,0,The Forest
2014,2,The Forest
2014,2,The Forest
2014,1,The Forest
2014,0,The Forest
2014,1,The Forest
2014,2,The Forest
2014,0,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,1,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,The Forest
2014,2,The Forest
2014,0,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,1,The Forest
2014,1,The Forest
2014,2,The Forest
2014,1,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,The Forest
2014,1,The Forest
2014,2,The Forest
2014,2,The Forest
2014,1,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,2,The Forest
2014,0,Nether
2014,1,Nether
2014,2,Nether
2014,0,Nether
2014,2,Nether
2014,2,Nether
2014,2,Nether
2014,0,Nether
2014,1,Nether
2014,2,Nether
2014,2,Nether
2014,2,Nether
2014,0,Nether
2014,1,Nether
2014,0,Nether
2014,1,Nether
2014,1,Nether
2014,0,Nether
2014,0,Nether
2014,2,Nether
2014,0,Nether
2014,2,Nether
2014,1,Nether
2014,1,Nether
2014,2,Nether
2014,1,Nether
2014,2,Nether
2014,2,Nether
2014,0,Nether
2014,1,Nether
2014,2,Nether
2014,2,Nether
2014,0,Nether
2014,0,Nether
2014,0,Nether
2014,0,Nether
2012,2,Reversion - The Escape
2012,2,Reversion - The Escape
2014,2,Xenonauts
2014,0,Warface
2014,1,Warface
2014,2,Warface
2014,2,Warface
2014,1,Warface
2014,1,Warface
2014,1,Warface
2014,2,Warface
2014,0,Warface
2014,1,Warface
2014,2,Warface
2014,1,Warface
2014,2,Warface
2014,1,Warface
2014,1,Warface
2014,0,Warface
2014,2,Warface
2014,2,Warface
2014,2,Warface
2014,0,Warface
2014,2,Warface
2014,0,Warface
2014,2,Warface
2014,2,Warface
2014,0,Warface
2014,0,Warface
2014,0,Warface
2014,2,Warface
2014,0,Warface
2014,2,Warface
2014,2,Warface
2014,2,Warface
2014,0,Warface
2014,2,Magic 2015
2014,2,Magic 2015
2014,2,Magic 2015
2014,2,Magic 2015
2014,2,Magic 2015
2014,1,The Expendabros
2014,2,The Expendabros
2014,2,The Expendabros
2014,2,The Expendabros
2014,2,The Expendabros
2014,0,The Expendabros
2014,2,The Expendabros
2014,2,The Expendabros
2014,2,The Expendabros
2014,1,The Expendabros
2014,2,Divine Souls
2014,1,Divine Souls
2014,2,Divine Souls
2014,1,My Lands
2014,2,My Lands
2014,2,WAKFU
2014,1,WAKFU
2014,2,WAKFU
2014,0,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,1,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,1,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,1,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,0,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,1,Counter-Strike Nexon: Zombies
2014,2,Counter-Strike Nexon: Zombies
2014,2,Farming Simulator 15
2014,2,Farming Simulator 15
2014,2,Farming Simulator 15
2014,0,Farming Simulator 15
2014,2,Farming Simulator 15
2014,2,Farming Simulator 15
2014,0,Farming Simulator 15
2014,2,Farming Simulator 15
2014,1,Farming Simulator 15
2014,2,Farming Simulator 15
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,2,The Binding of Isaac: Rebirth
2014,0,The Binding of Isaac: Rebirth
2014,1,The Binding of Isaac: Rebirth
2014,0,Lambda Wars Beta
2014,2,Lambda Wars Beta
2014,2,Lambda Wars Beta
2014,2,Lambda Wars Beta
2016,1,SpeedRunners
2016,1,SpeedRunners
2016,2,SpeedRunners
2016,0,SpeedRunners
2016,1,SpeedRunners
2016,0,SpeedRunners
2016,0,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,1,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,0,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,1,SpeedRunners
2016,1,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,1,SpeedRunners
2016,0,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,0,SpeedRunners
2016,2,SpeedRunners
2016,1,SpeedRunners
2016,0,SpeedRunners
2016,2,SpeedRunners
2016,2,SpeedRunners
2016,0,SpeedRunners
2016,2,SpeedRunners
2016,1,SpeedRunners
2014,0,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,0,BLOCKADE 3D
2014,2,BLOCKADE 3D
2014,0,BLOCKADE 3D
2014,0,BLOCKADE 3D
2014,0,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,2,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,2,BLOCKADE 3D
2014,2,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,2,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,0,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,1,BLOCKADE 3D
2014,0,BLOCKADE 3D
2015,0,Among Ripples
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,0,Stranded Deep
2015,0,Stranded Deep
2015,2,Stranded Deep
2015,0,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,0,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,0,Stranded Deep
2015,0,Stranded Deep
2015,1,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,1,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,2,Stranded Deep
2015,1,Stranded Deep
2015,2,Stranded Deep
2015,1,Stranded Deep
2015,0,Stranded Deep
2015,0,Stranded Deep
2015,2,Stranded Deep
2014,2,Boring Man - Online Tactical Stickman Combat
2014,2,Boring Man - Online Tactical Stickman Combat
2014,1,Boring Man - Online Tactical Stickman Combat
2015,2,ArcheAge
2015,0,ArcheAge
2015,1,ArcheAge
2015,2,ArcheAge
2015,2,ArcheAge
2015,2,ArcheAge
2015,2,ArcheAge
2015,2,ArcheAge
2007,0,Fortress Forever
2015,1,Half-Life 2: Update
2015,1,Half-Life 2: Update
2015,0,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,0,AdVenture Capitalist
2015,0,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,0,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,0,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,0,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,0,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,0,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,0,AdVenture Capitalist
2015,1,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,AdVenture Capitalist
2015,2,FreeStyle2: Street Basketball
2015,2,FreeStyle2: Street Basketball
2015,1,FreeStyle2: Street Basketball
2015,2,FreeStyle2: Street Basketball
2015,1,FreeStyle2: Street Basketball
2015,0,FreeStyle2: Street Basketball
2015,1,FreeStyle2: Street Basketball
2015,0,FreeStyle2: Street Basketball
2015,0,Survarium
2015,0,Survarium
2015,0,Survarium
2015,1,Survarium
2015,2,Survarium
2015,2,Survarium
2015,1,Survarium
2014,1,Copa Petrobras de Marcas
2014,2,Copa Petrobras de Marcas
2015,2,TERA
2015,2,TERA
2015,2,TERA
2015,2,TERA
2015,2,TERA
2015,0,TERA
2015,2,TERA
2015,2,TERA
2015,1,TERA
2015,0,TERA
2015,1,TERA
2015,2,TERA
2015,2,TERA
2015,1,TERA
2015,2,TERA
2015,1,TERA
2015,2,TERA
2015,2,TERA
2015,0,TERA
2015,2,TERA
2015,2,TERA
2015,1,TERA
2015,1,Clicker Heroes
2015,2,Clicker Heroes
2015,1,Clicker Heroes
2015,0,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,0,Clicker Heroes
2015,2,Clicker Heroes
2015,0,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,1,Clicker Heroes
2015,0,Clicker Heroes
2015,1,Clicker Heroes
2015,0,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,1,Clicker Heroes
2015,1,Clicker Heroes
2015,1,Clicker Heroes
2015,0,Clicker Heroes
2015,1,Clicker Heroes
2015,1,Clicker Heroes
2015,1,Clicker Heroes
2015,1,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,0,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,1,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,2,Clicker Heroes
2015,1,BeamNG.drive
2015,2,BeamNG.drive
2015,0,BeamNG.drive
2015,2,BeamNG.drive
2015,2,BeamNG.drive
2015,2,Rocket League
2015,2,Rocket League
2015,2,Rocket League
2015,2,Rocket League
2015,2,Rocket League
2015,0,Rocket League
2015,2,Rocket League
2015,0,Rocket League
2015,2,Rocket League
